inventory_id,relative_path,sha256,size_bytes,extension,detected_type,text_or_binary,tracked_status,ignored_status,symlink_target,classification,likely_role,review_level,audit_status,per_file_report,notes
F0069,examples/benchmarks/bounded-demo.json,980ad9dc8352019f4dca1f06e25a8654ec87248befc178c35490ecc3d129a51a,1153,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, name, cases.",Complete-content text/source review,Audited — complete,files/F0069__examples__benchmarks__bounded-demo.json.md,
F0070,examples/compiler-profiles/gcc-i686-object.json,dc5dee89f0aff786350b51e24e7b77067de8d2a0a332fc6e880041a330729572,649,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, id, description, executable, language, output_kind, timeout_seconds, arguments.",Complete-content text/source review,Audited — complete,files/F0070__examples__compiler-profiles__gcc-i686-object.json.md,
F0071,examples/contracts/command-surface.json,85a67b1da249fa898cfa7b65c7cbd1c1896297993cc547e8823ddd440a50d5e2,7977,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: canonical_groups, canonical_route_count, commands, release, schema_files.",Complete-content text/source review,Audited — complete,files/F0071__examples__contracts__command-surface.json.md,
F0072,examples/contracts/public-surface.json,d04d7f8622da4eb0c103fd7515720a32265ae6336e410bfa5358398f9d975fda,43011,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: adapter_ids, canonical_groups, canonical_routes, commands, entry_points, ghidra_scripts, modules, purpose.",Complete-content text/source review,Audited — complete,files/F0072__examples__contracts__public-surface.json.md,
F0073,examples/integration/bounded-demo.json,e1b589e23a5fa0a7c1310c69760ef7729fa912c2a5584985a7cbb487f57eab26,891,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, name, captured_output_limit, execution, scenarios.",Complete-content text/source review,Audited — complete,files/F0073__examples__integration__bounded-demo.json.md,
F0074,examples/integration/candidate.py,2b348feb64cd2832d57b07c74cd35c58a2b9c36916263a04b3d80bc0c377b8b3,240,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,Repository python source asset.,Complete-content text/source review,Audited — complete,files/F0074__examples__integration__candidate.py.md,
F0075,examples/integration/candidate_mismatch.py,108e2316477fc03c410ec8ca790b035729fcdc2199f8ec5cd0ca749e09e21347,224,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,Repository python source asset.,Complete-content text/source review,Audited — complete,files/F0075__examples__integration__candidate_mismatch.py.md,
F0076,examples/integration/target.py,2b348feb64cd2832d57b07c74cd35c58a2b9c36916263a04b3d80bc0c377b8b3,240,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,Repository python source asset.,Complete-content text/source review,Audited — complete,files/F0076__examples__integration__target.py.md,
F0077,examples/labs/gcc-optimization-matrix.json,f4f19ea47da16374312c4eff46d2914e3d0c425a229f92a95b2fe99221acbd78,376,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: source, profiles, output_root, cache_root, output_name, max_experiments, matrix, target.",Complete-content text/source review,Audited — complete,files/F0077__examples__labs__gcc-optimization-matrix.json.md,
F0078,examples/local-llm/add-two-ints-job.json,aac7785ac0e8ccc9e408fe583c7a96ca8a4bb01abd51eb17c1553f127a8a86b5,741,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, id, function_name, symbol, architecture, mnemonics, target_bytes_hex, base_rva.",Complete-content text/source review,Audited — complete,files/F0078__examples__local-llm__add-two-ints-job.json.md,
F0079,examples/local-llm/lm-studio-profile.json,f8135459f4354bf16ab4797924efb4a02f44b494ac36ee4873464609307c202e,498,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, id, provider, protocol, base_url, models_path, chat_path, structured_output.",Complete-content text/source review,Audited — complete,files/F0079__examples__local-llm__lm-studio-profile.json.md,
F0080,examples/local-llm/ollama-profile.json,f10e53e8646689be08c75c7e06fa238ddf78159aa672da8e35aa3c3df415e5bb,469,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, id, provider, protocol, base_url, models_path, chat_path, structured_output.",Complete-content text/source review,Audited — complete,files/F0080__examples__local-llm__ollama-profile.json.md,
F0081,examples/release/release-gate-policy.json,7ad41612264a71c3bd1d1ea44b5ad0f9145710ef926492975796dd9264948026,425,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, require_workflows, require_verified_claims, require_succeeded_pipelines, require_reproduction_manifest, require_security_report, require_whole_image_convergence, truth_scope.",Complete-content text/source review,Audited — complete,files/F0081__examples__release__release-gate-policy.json.md,1 line(s) exceed 140 characters
F0082,examples/release/target-decisions.json,91b5bfcd613ac3d76fc020e5bb415d0ae11594886c6cac4317cc06e7ea5df1cb,351,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: preferred_mode, compiler_family, compiler_version, linker_family, source_language, allow_host_execution, target_description.",Complete-content text/source review,Audited — complete,files/F0082__examples__release__target-decisions.json.md,1 line(s) exceed 140 characters
F0083,examples/relink/lld-link-x64.json,6addc382de2d64d223f4e24e47207b5741d2583d1717f4aec04107123a6013ef,342,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, linker, objects, output, arguments, environment, inherit_environment, timeout_seconds.",Complete-content text/source review,Audited — complete,files/F0083__examples__relink__lld-link-x64.json.md,
F0084,examples/sample_source/add.c,860aaedc4520b18df5ce99de71a36487eb333dcdb09f65fce222677c8fe8cd97,58,.c,C source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,Ground-truth or fixture source used for compiler/linker/reconstruction verification.,Complete-content text/source review,Audited — complete,files/F0084__examples__sample_source__add.c.md,
F0085,examples/symbolic/symbolic-alias-harness.json,e5bbc6d9470e269f41051e95a444a9218f9919140bc74070dd223caf4eb7c130,532,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: architecture, regions, alias_constraints, observe_memory, output_registers, alias_slots, max_steps, max_paths.",Complete-content text/source review,Audited — complete,files/F0085__examples__symbolic__symbolic-alias-harness.json.md,
F0086,examples/test-bundle/x86decomp-test-bundle.json,6d88af2c016e6e88a5ba66fab7c88c9d7b56f70c1f5e71d2cb494aab69da6a68,593,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: schema_version, name, description, expected_architecture, authorization, artifacts.",Complete-content text/source review,Audited — complete,files/F0086__examples__test-bundle__x86decomp-test-bundle.json.md,
F0087,examples/validators/add_stack_candidate.bin,6d1e1d30f2068501de61e0022c4352fda2a7650f29eb96f01ad04fa160305e21,9,.bin,Binary fixture,binary,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,Opaque binary fixture used by parser tests.,Complete byte/hash inventory plus limited binary-purpose review,Audited — limited binary review,files/F0087__examples__validators__add_stack_candidate.bin.md,
F0088,examples/validators/add_stack_harness.json,beeaeeecbe1136402ef0b3c1c3f799256a2613f87bb9457f97b71fe605ec0d0f,346,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,"Structured repository data with top-level keys: architecture, code_base, stack_base, stack_size, sentinel_address, max_instructions, timeout_ms, registers.",Complete-content text/source review,Audited — complete,files/F0088__examples__validators__add_stack_harness.json.md,
F0089,examples/validators/add_stack_target.bin,6d1e1d30f2068501de61e0022c4352fda2a7650f29eb96f01ad04fa160305e21,9,.bin,Binary fixture,binary,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,Opaque binary fixture used by parser tests.,Complete byte/hash inventory plus limited binary-purpose review,Audited — limited binary review,files/F0089__examples__validators__add_stack_target.bin.md,
F0090,examples/validators/sub_stack_candidate.bin,fe10777e0899cf9cabd2bc8dc3367d711f6af675bdda9c5e28144539792f922f,9,.bin,Binary fixture,binary,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Example or sample,Opaque binary fixture used by parser tests.,Complete byte/hash inventory plus limited binary-purpose review,Audited — limited binary review,files/F0090__examples__validators__sub_stack_candidate.bin.md,
F0091,ghidra_scripts/ExportFunctionArtifacts.java,2c1a21482d49c2bdd2fcf86e6df9d3c401fc4e5e4c4a36ea358aa9e2ddf6ca49,24555,.java,Java source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party Ghidra integration source,Ghidra-side integration script source.,Complete-content text/source review,Audited — complete,files/F0091__ghidra_scripts__ExportFunctionArtifacts.java.md,4 line(s) exceed 140 characters
F0092,ghidra_scripts/ExportProjectManifest.java,136d6c725b1dcf122e4cc650f2a008c2dbbaf5322c3e943657074cb3c73d2653,15263,.java,Java source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party Ghidra integration source,Ghidra-side integration script source.,Complete-content text/source review,Audited — complete,files/F0092__ghidra_scripts__ExportProjectManifest.java.md,
F0093,ghidra_scripts/QueryAnalysis.java,5f6b639103a6d104f63db3c1d6cf070d486a461d3a2be9db83f09bcd5d4a6150,8571,.java,Java source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,First-party Ghidra integration source,Ghidra-side integration script source.,Complete-content text/source review,Audited — complete,files/F0093__ghidra_scripts__QueryAnalysis.java.md,
F0094,mkdocs.yml,3bedb6a276d9887122152f036f4ac38c6df55bbdde44edbe340f58233ecda9a0,920,.yml,YAML,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Configuration or packaging,Repository yaml asset.,Complete-content text/source review,Audited — complete,files/F0094__mkdocs.yml.md,
F0095,project-audit/ARCHITECTURE_NOTES.md,c01219e56beda194ab507dd954aaab6c0edb78df085f941538c8da9b68288a81,6358,.md,Markdown,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Historical audit artifact,Historical human-readable audit evidence or per-file review.,Complete-content text/source review,Audited — complete,files/F0095__project-audit__ARCHITECTURE_NOTES.md.md,18 line(s) exceed 140 characters
